URL,Domain Age,Domain Registration Length,Having IP Address,HTTPS Token,URL Length,URL Shortening,@ Symbol,"Redirecting ""//""",Prefix/Suffix in Domain,Subdomains,SSL Final State,Domain Registration Country,Favicon Hosting,Port,HTTPS in URL,Request URL Ratio,Links in Meta/Script/Link,Server Form Handler (SFH),Submitting to Email,Iframe Redirection,Age of Domain,DNS Record,Website Traffic,PageRank,Content Length,Special Characters in Domain,Email in URL,Sensitive Words in URL,Response Time,Phishing attack
https://www.fuuvfpnabq.com,3403.0,2985.0,Yes,No,76.0,Yes,No,Yes,Yes,3.0,Missing,China,Yes,Non-standard,No,0.3889127,0.85645139,Different Domain,No,No,Yes,No,50874.0,4.0,10603.0,4.0,No,1.0,2444.0,1
https://www.lhseykupgo.com,3004.0,2924.0,Yes,No,34.0,No,No,Yes,No,3.0,Missing,Russia,Yes,Non-standard,No,0.88487799,0.268608795,Same Domain,Yes,No,Yes,No,70747.0,4.0,19737.0,4.0,Yes,2.0,4016.0,1
https://www.clwtnrlqfr.com,6246.0,3002.0,Yes,Yes,58.0,Yes,No,No,Yes,0.0,Missing,Canada,No,Standard,No,0.753156324,0.966961901,Empty,No,No,Yes,Yes,121.0,1.0,14378.0,3.0,Yes,0.0,3320.0,1
https://www.xvhybebqhg.com,4615.0,3586.0,No,Yes,39.0,Yes,Yes,Yes,Yes,3.0,Missing,China,Yes,Standard,No,0.756586741,0.288983572,Different Domain,No,Yes,No,Yes,54780.0,1.0,10804.0,2.0,No,1.0,1346.0,1
https://www.itrcilfjfl.com,3741.0,1208.0,No,Yes,35.0,Yes,Yes,Yes,Yes,0.0,Invalid,Russia,No,Standard,No,0.299435408,0.569651128,Same Domain,Yes,Yes,Yes,Yes,32294.0,2.0,11518.0,0.0,Yes,0.0,2269.0,1
https://www.duodgjwcqi.com,989.0,1494.0,No,Yes,53.0,No,No,No,Yes,1.0,Missing,Canada,No,Standard,Yes,0.17410777,0.097089736,Same Domain,Yes,Yes,Yes,No,45537.0,6.0,3352.0,4.0,Yes,1.0,2162.0,1
https://www.nnsbqbppps.com,3744.0,1501.0,Yes,Yes,62.0,Yes,No,Yes,Yes,0.0,Invalid,USA,Yes,Standard,No,0.870863402,0.078871764,Empty,No,No,No,Yes,60617.0,4.0,8769.0,0.0,Yes,2.0,3081.0,1
https://www.ckeelkvmxh.com,2686.0,3162.0,Yes,Yes,89.0,No,No,No,Yes,2.0,Invalid,China,Yes,Non-standard,Yes,0.858673796,0.826461784,Same Domain,Yes,Yes,Yes,No,82510.0,8.0,2985.0,2.0,No,0.0,2995.0,1
https://www.umbcgxrseh.com,6628.0,2580.0,No,No,53.0,Yes,Yes,No,No,2.0,Valid,Russia,Yes,Standard,Yes,0.488015285,0.5305973,Empty,No,Yes,Yes,No,55622.0,2.0,2187.0,4.0,Yes,4.0,447.0,1
https://www.xznenskixb.com,5203.0,1415.0,Yes,No,22.0,No,Yes,Yes,No,1.0,Invalid,Canada,Yes,Standard,Yes,0.958029989,0.610061177,Different Domain,Yes,No,No,Yes,76985.0,4.0,13990.0,0.0,Yes,0.0,2725.0,0
https://www.muqcbafzkn.com,2497.0,620.0,No,No,88.0,No,Yes,Yes,Yes,3.0,Valid,USA,Yes,Standard,No,0.797290254,0.538627481,Empty,No,No,Yes,No,87825.0,0.0,11855.0,4.0,No,0.0,1448.0,0
https://www.wabldhaoxq.com,6856.0,518.0,Yes,No,60.0,No,Yes,No,Yes,0.0,Invalid,Brazil,Yes,Standard,No,0.702651051,0.544464543,Same Domain,No,No,Yes,No,65210.0,5.0,17937.0,1.0,No,4.0,0.0,0
https://www.tgnbndnovn.com,2501.0,444.0,Yes,No,63.0,No,Yes,Yes,No,2.0,Valid,China,Yes,Standard,Yes,0.670970834,0.661709112,Same Domain,No,Yes,Yes,Yes,91193.0,7.0,14134.0,1.0,No,1.0,4228.0,0
https://www.aepdimwgfu.com,2714.0,595.0,No,Yes,98.0,No,Yes,Yes,Yes,2.0,Invalid,USA,No,Standard,Yes,0.259144216,0.372997786,Different Domain,No,No,Yes,Yes,35320.0,6.0,6502.0,0.0,Yes,4.0,2470.0,0
https://www.ksncqntanw.com,386.0,822.0,No,No,79.0,Yes,Yes,Yes,No,0.0,Valid,Russia,No,Non-standard,Yes,0.295076735,0.250249231,Different Domain,No,No,No,Yes,47863.0,3.0,15347.0,1.0,Yes,1.0,3782.0,0
https://www.bmjmmovcxn.com,6439.0,2158.0,No,Yes,70.0,Yes,Yes,Yes,No,2.0,Missing,Brazil,Yes,Non-standard,No,0.607748758,0.087662934,Different Domain,Yes,No,Yes,Yes,61102.0,6.0,9298.0,1.0,Yes,4.0,3420.0,1
https://www.reboyrmjmp.com,4363.0,1856.0,Yes,No,26.0,Yes,No,Yes,Yes,2.0,Missing,Russia,Yes,Standard,No,0.90185792,0.79934861,Same Domain,Yes,Yes,Yes,Yes,62986.0,1.0,12761.0,0.0,No,4.0,387.0,1
https://www.ykfoshzobt.com,4669.0,226.0,No,No,48.0,No,No,Yes,Yes,3.0,Missing,Brazil,Yes,Standard,Yes,0.252118529,0.899706592,Empty,Yes,No,No,Yes,636.0,2.0,19008.0,4.0,No,4.0,1334.0,1
https://www.lbnzkxtmcb.com,4144.0,161.0,Yes,No,76.0,Yes,Yes,No,No,0.0,Invalid,Russia,No,Standard,Yes,0.764261513,0.349752846,Empty,Yes,Yes,No,No,23022.0,2.0,5990.0,1.0,No,1.0,3363.0,1
https://www.phfrlqtyuk.com,2658.0,1970.0,Yes,Yes,30.0,Yes,No,Yes,Yes,3.0,Invalid,China,No,Standard,No,0.773733461,0.314350749,Different Domain,Yes,No,Yes,Yes,78620.0,4.0,16007.0,0.0,Yes,2.0,4319.0,1
https://www.npizjpgikt.com,3435.0,72.0,No,Yes,55.0,Yes,No,Yes,No,0.0,Invalid,Russia,No,Standard,No,0.12578333,0.556136548,Same Domain,Yes,No,No,No,51923.0,7.0,504.0,1.0,No,0.0,4196.0,1
https://www.rupjaocjis.com,1823.0,680.0,Yes,Yes,67.0,No,Yes,Yes,Yes,2.0,Missing,Brazil,Yes,Non-standard,Yes,0.292317928,0.336337372,Empty,Yes,Yes,No,No,69867.0,0.0,7346.0,2.0,No,4.0,2345.0,1
https://www.ggwjpnjplu.com,1474.0,467.0,No,No,32.0,Yes,No,Yes,No,1.0,Missing,Canada,No,Standard,Yes,0.721306597,0.05754747,Same Domain,Yes,Yes,No,No,60124.0,9.0,12737.0,2.0,No,3.0,3520.0,0
https://www.vohbyhjrlt.com,2242.0,431.0,Yes,No,12.0,Yes,Yes,No,No,4.0,Valid,USA,Yes,Standard,Yes,0.833664715,0.89819948,Empty,Yes,No,Yes,Yes,1009.0,7.0,4612.0,3.0,Yes,0.0,3422.0,1
https://www.shvyivsmai.com,5275.0,194.0,No,No,70.0,No,Yes,Yes,Yes,3.0,Missing,Brazil,No,Standard,No,0.408115244,0.240259673,Empty,Yes,No,No,Yes,34275.0,1.0,7031.0,1.0,No,3.0,2491.0,0
https://www.vpmbsaakln.com,5160.0,1333.0,Yes,Yes,77.0,Yes,No,Yes,No,2.0,Valid,Brazil,Yes,Non-standard,Yes,0.055727722,0.623122472,Same Domain,No,No,Yes,No,80469.0,5.0,13742.0,4.0,Yes,0.0,2583.0,1
https://www.yrlmgsqmez.com,1591.0,3225.0,No,No,32.0,Yes,No,No,No,4.0,Invalid,Canada,Yes,Standard,Yes,0.746065308,0.913066572,Same Domain,No,Yes,Yes,Yes,9736.0,8.0,7076.0,1.0,Yes,2.0,957.0,0
https://www.nqaggiikpb.com,5906.0,744.0,No,Yes,80.0,No,Yes,Yes,No,1.0,Valid,USA,No,Standard,Yes,0.750216425,0.206522414,Empty,No,No,Yes,No,47071.0,4.0,8744.0,2.0,Yes,2.0,479.0,0
https://www.forwmjfscr.com,3273.0,1055.0,No,No,95.0,Yes,No,Yes,Yes,0.0,Invalid,Canada,Yes,Non-standard,No,0.704372659,0.601550117,Empty,No,Yes,Yes,No,58295.0,9.0,18450.0,2.0,No,3.0,661.0,0
https://www.yembjmljby.com,3054.0,1573.0,No,No,21.0,Yes,Yes,Yes,Yes,3.0,Invalid,Canada,Yes,Standard,Yes,0.922466106,0.474706066,Empty,Yes,Yes,No,No,84220.0,6.0,3643.0,4.0,Yes,1.0,350.0,1
https://www.vdxnfrkyet.com,5598.0,1039.0,No,No,56.0,Yes,Yes,Yes,No,4.0,Valid,Russia,No,Non-standard,No,0.4521916,0.72673301,Same Domain,No,Yes,No,Yes,27686.0,6.0,18332.0,2.0,Yes,3.0,702.0,0
https://www.fvarejpblm.com,5511.0,2478.0,No,No,23.0,Yes,Yes,Yes,Yes,3.0,Missing,China,No,Standard,No,0.639476338,0.814930912,Same Domain,Yes,Yes,No,Yes,84079.0,6.0,14537.0,2.0,Yes,1.0,3906.0,0
https://www.ymxwahwiut.com,929.0,-296.0,Yes,No,91.0,No,No,No,No,4.0,Invalid,Brazil,No,Non-standard,Yes,0.081673587,0.11233558,Empty,Yes,Yes,No,Yes,15102.0,0.0,3367.0,0.0,No,2.0,3698.0,1
https://www.ycywpqodef.com,7069.0,3131.0,Yes,Yes,95.0,Yes,No,No,Yes,1.0,Missing,USA,Yes,Standard,Yes,0.001496815,0.645147544,Empty,Yes,Yes,Yes,No,5375.0,8.0,12167.0,1.0,No,0.0,3831.0,1
https://www.uotqlcidyp.com,1178.0,1329.0,Yes,No,25.0,Yes,No,Yes,No,3.0,Missing,USA,Yes,Standard,Yes,0.587446079,0.036678705,Empty,No,No,Yes,Yes,55104.0,6.0,8765.0,1.0,Yes,2.0,4178.0,1
https://www.pehzerjpna.com,6133.0,1518.0,No,No,78.0,Yes,No,No,No,4.0,Valid,Brazil,Yes,Standard,Yes,0.946891206,0.536571907,Same Domain,No,Yes,Yes,Yes,12269.0,7.0,6285.0,2.0,Yes,2.0,3462.0,0
https://www.vaxldhuhvj.com,1257.0,-348.0,Yes,No,19.0,No,No,Yes,No,0.0,Missing,China,No,Non-standard,No,0.694798653,0.528754418,Empty,No,Yes,No,Yes,23528.0,9.0,9486.0,0.0,Yes,0.0,3648.0,1
https://www.uiipcldirf.com,1841.0,-211.0,Yes,No,28.0,Yes,Yes,Yes,No,1.0,Invalid,USA,Yes,Non-standard,No,0.928347981,0.039801537,Same Domain,No,No,No,No,10208.0,3.0,6942.0,0.0,No,0.0,1587.0,1
https://www.yfnjqucqxu.com,2309.0,501.0,No,Yes,93.0,Yes,Yes,No,No,4.0,Missing,USA,Yes,Standard,Yes,0.61812635,0.170374577,Different Domain,Yes,No,No,Yes,60451.0,0.0,2787.0,3.0,Yes,0.0,1930.0,1
https://www.sqjzuvfwfw.com,5668.0,-335.0,No,Yes,48.0,Yes,No,No,No,2.0,Missing,Brazil,Yes,Standard,Yes,0.915771548,0.992172828,Empty,No,Yes,Yes,No,5051.0,7.0,6770.0,1.0,No,3.0,3408.0,1
https://www.xbfupxnucd.com,123.0,717.0,Yes,No,82.0,Yes,No,No,Yes,4.0,Invalid,Brazil,Yes,Standard,Yes,0.050968955,0.311208418,Empty,No,No,No,Yes,38834.0,9.0,4337.0,3.0,No,3.0,4416.0,1
https://www.hzelcznmhm.com,3158.0,532.0,No,Yes,59.0,Yes,Yes,No,No,1.0,Missing,Canada,Yes,Standard,Yes,0.999796066,0.407656149,Empty,No,No,No,No,28186.0,3.0,11916.0,4.0,No,0.0,3643.0,1
https://www.xmijfqadde.com,1936.0,508.0,Yes,Yes,77.0,No,No,No,No,4.0,Missing,USA,No,Standard,No,0.871051092,0.035167209,Same Domain,No,Yes,Yes,No,23237.0,7.0,16812.0,3.0,Yes,1.0,555.0,1
https://www.kjrcukljds.com,3140.0,181.0,No,No,67.0,No,No,No,No,2.0,Missing,Russia,Yes,Non-standard,No,0.913761368,0.228944884,Different Domain,No,Yes,No,Yes,89109.0,2.0,4649.0,3.0,No,1.0,2536.0,0
https://www.srhrddzsho.com,3236.0,1949.0,Yes,Yes,44.0,Yes,No,Yes,No,2.0,Valid,Russia,No,Standard,Yes,0.175996939,0.395909265,Different Domain,Yes,Yes,No,No,51671.0,9.0,824.0,1.0,Yes,0.0,4477.0,1
https://www.vofbfahpui.com,2721.0,2827.0,Yes,No,15.0,No,Yes,No,Yes,0.0,Valid,USA,No,Non-standard,Yes,0.934687962,0.929027295,Empty,Yes,Yes,No,No,74713.0,8.0,10040.0,4.0,Yes,0.0,3836.0,1
https://www.iknrrtzlux.com,946.0,2278.0,No,Yes,21.0,Yes,No,No,Yes,0.0,Missing,USA,No,Standard,No,0.948457996,0.387641567,Different Domain,Yes,Yes,Yes,Yes,17228.0,6.0,19815.0,0.0,No,2.0,526.0,1
https://www.gdemizrcgx.com,358.0,2002.0,Yes,No,44.0,Yes,Yes,Yes,No,1.0,Valid,Canada,No,Standard,Yes,0.65606529,0.894977821,Same Domain,No,No,Yes,Yes,51537.0,0.0,4907.0,3.0,Yes,2.0,4216.0,1
https://www.ghcwqdnpea.com,1522.0,16.0,Yes,No,99.0,No,Yes,Yes,No,1.0,Invalid,China,No,Standard,Yes,0.063368247,0.024065371,Empty,Yes,No,Yes,No,11700.0,3.0,7166.0,0.0,No,2.0,692.0,1
https://www.unotfaarjg.com,3456.0,1376.0,Yes,No,84.0,No,Yes,No,No,3.0,Missing,Canada,Yes,Standard,Yes,0.710569771,0.597559567,Different Domain,No,No,No,No,61602.0,6.0,7819.0,0.0,No,0.0,3434.0,0
https://www.jkxmmcfmva.com,1303.0,1461.0,No,Yes,12.0,No,Yes,Yes,No,2.0,Invalid,China,Yes,Standard,No,0.93476059,0.317925356,Empty,Yes,No,No,Yes,67562.0,0.0,18175.0,0.0,Yes,4.0,2454.0,0
https://www.dvjftybujz.com,6416.0,2962.0,No,Yes,47.0,No,No,No,Yes,2.0,Invalid,Canada,No,Non-standard,No,0.469380034,0.365308647,Empty,No,No,Yes,No,70309.0,2.0,11014.0,4.0,No,0.0,4361.0,1
https://www.hzhntfjzwy.com,2834.0,2672.0,No,No,40.0,No,No,Yes,No,1.0,Missing,Canada,No,Non-standard,No,0.668915463,0.277891582,Different Domain,Yes,Yes,Yes,No,70349.0,7.0,8855.0,1.0,No,3.0,655.0,0
https://www.xldtmwmcfl.com,998.0,-133.0,Yes,No,44.0,Yes,Yes,No,Yes,1.0,Missing,China,Yes,Standard,No,0.983624942,0.100646675,Empty,Yes,Yes,No,No,67251.0,3.0,535.0,0.0,No,0.0,3271.0,1
https://www.adrzabgwlj.com,656.0,954.0,Yes,No,60.0,Yes,Yes,Yes,Yes,3.0,Missing,Brazil,Yes,Non-standard,Yes,0.457833496,0.600431485,Empty,No,No,No,No,59404.0,5.0,6789.0,4.0,No,0.0,4186.0,1
https://www.psbifiraxu.com,2660.0,3173.0,Yes,No,65.0,Yes,No,Yes,No,0.0,Valid,China,No,Standard,No,0.526240698,0.98141724,Same Domain,Yes,Yes,Yes,No,43501.0,2.0,18961.0,0.0,Yes,4.0,4758.0,1
https://www.naufnkmlep.com,3162.0,3401.0,Yes,No,71.0,Yes,No,No,Yes,2.0,Invalid,China,Yes,Standard,Yes,0.239785809,0.466745262,Same Domain,No,No,No,No,78620.0,5.0,711.0,4.0,No,3.0,2821.0,1
https://www.oscqihzdcc.com,1845.0,2173.0,Yes,Yes,59.0,Yes,Yes,No,No,0.0,Missing,Russia,Yes,Non-standard,Yes,0.92274866,0.741119675,Different Domain,Yes,Yes,No,No,36582.0,8.0,12739.0,4.0,No,2.0,242.0,1
https://www.mzmhbzofca.com,2293.0,3441.0,No,No,38.0,No,No,Yes,Yes,3.0,Missing,Brazil,Yes,Non-standard,Yes,0.447958688,0.438313967,Same Domain,Yes,Yes,No,Yes,54363.0,2.0,1976.0,3.0,Yes,0.0,1680.0,0
https://www.aritqyxfdc.com,6538.0,3087.0,No,No,32.0,Yes,No,Yes,Yes,1.0,Missing,China,No,Standard,No,0.307828188,0.140202159,Same Domain,Yes,No,No,No,64728.0,7.0,6088.0,3.0,Yes,3.0,4125.0,0
https://www.skvrvccqej.com,5139.0,366.0,Yes,Yes,96.0,Yes,Yes,No,Yes,0.0,Invalid,USA,Yes,Non-standard,Yes,0.338365658,0.676303001,Different Domain,No,Yes,Yes,Yes,84534.0,9.0,14073.0,0.0,No,4.0,4329.0,1
https://www.bxfuxkysmt.com,5113.0,-164.0,No,Yes,10.0,No,Yes,Yes,No,2.0,Missing,Canada,Yes,Non-standard,Yes,0.105983173,0.74935251,Different Domain,No,No,Yes,Yes,71139.0,0.0,14370.0,4.0,Yes,3.0,439.0,1
https://www.xqjnftjaob.com,882.0,1828.0,No,No,84.0,Yes,Yes,No,Yes,3.0,Invalid,USA,No,Standard,Yes,0.901244051,0.167031192,Different Domain,No,Yes,Yes,No,81707.0,0.0,18724.0,4.0,No,3.0,2349.0,1
https://www.chjysnciud.com,2194.0,470.0,No,No,20.0,No,No,No,Yes,4.0,Missing,USA,Yes,Standard,No,0.320268506,0.325891825,Empty,No,Yes,Yes,Yes,80174.0,4.0,278.0,1.0,Yes,2.0,4068.0,0
https://www.uzfyyperkw.com,2667.0,3163.0,Yes,No,74.0,Yes,No,Yes,No,0.0,Valid,Canada,Yes,Non-standard,Yes,0.373725891,0.178168402,Same Domain,No,No,No,Yes,45750.0,5.0,3823.0,2.0,Yes,1.0,1472.0,1
https://www.jxhdqzgsbi.com,6963.0,2308.0,Yes,No,13.0,No,No,Yes,Yes,1.0,Valid,Russia,No,Standard,No,0.413982007,0.45705399,Different Domain,No,No,No,No,70215.0,0.0,2743.0,2.0,Yes,4.0,719.0,0
https://www.dkhpwviypc.com,7166.0,2173.0,No,No,88.0,Yes,Yes,No,Yes,3.0,Invalid,Russia,No,Non-standard,Yes,0.272112646,0.535339816,Empty,No,No,Yes,Yes,54247.0,5.0,2295.0,0.0,No,3.0,2874.0,0
https://www.dufcrnexzy.com,4790.0,3353.0,No,No,52.0,Yes,No,Yes,Yes,0.0,Invalid,Brazil,Yes,Standard,No,0.942634091,0.861676324,Empty,Yes,Yes,No,No,58334.0,9.0,669.0,4.0,Yes,0.0,3655.0,1
https://www.bduqxpzwkt.com,4810.0,3076.0,No,Yes,67.0,No,Yes,Yes,No,2.0,Invalid,Brazil,No,Non-standard,Yes,0.374262954,0.431107362,Same Domain,Yes,No,No,No,35301.0,1.0,6745.0,4.0,Yes,0.0,4369.0,1
https://www.kgbciqycps.com,3825.0,2710.0,No,Yes,72.0,Yes,Yes,Yes,No,2.0,Missing,Russia,No,Standard,Yes,0.712854234,0.929496094,Empty,Yes,No,No,No,4618.0,0.0,878.0,3.0,No,0.0,2992.0,1
https://www.tigoyahdzr.com,4177.0,3101.0,Yes,Yes,78.0,Yes,No,Yes,No,1.0,Invalid,Brazil,No,Standard,No,0.986725709,0.539034515,Different Domain,Yes,No,Yes,Yes,26614.0,1.0,14484.0,1.0,Yes,1.0,4218.0,1
https://www.scytjnmfuq.com,6142.0,750.0,Yes,No,57.0,No,No,Yes,Yes,4.0,Valid,Russia,No,Standard,No,0.922699539,0.133946596,Empty,No,No,Yes,No,41522.0,2.0,7539.0,3.0,Yes,0.0,1236.0,0
https://www.iziibvyufd.com,2819.0,2225.0,No,No,96.0,Yes,No,No,Yes,4.0,Valid,USA,Yes,Non-standard,Yes,0.786507253,0.596379837,Different Domain,Yes,No,No,No,23164.0,1.0,6949.0,1.0,Yes,1.0,3392.0,0
https://www.pzcfqaepbk.com,902.0,2911.0,Yes,Yes,90.0,Yes,No,Yes,No,0.0,Invalid,Brazil,No,Standard,Yes,0.715748141,0.202807924,Same Domain,Yes,No,Yes,Yes,29361.0,2.0,13831.0,3.0,Yes,1.0,1475.0,1
https://www.ukohdskeja.com,364.0,3208.0,Yes,No,51.0,No,No,Yes,No,1.0,Missing,Canada,No,Non-standard,No,0.045041961,0.612550605,Different Domain,No,No,No,Yes,82490.0,6.0,11047.0,1.0,Yes,0.0,1859.0,0
https://www.fdnjnxzgev.com,2558.0,865.0,Yes,No,55.0,Yes,No,No,Yes,0.0,Invalid,USA,No,Standard,Yes,0.521006911,0.867322678,Empty,No,No,No,Yes,74826.0,2.0,5153.0,3.0,Yes,4.0,4947.0,1
https://www.bntipuxcaf.com,5442.0,3629.0,No,No,96.0,No,Yes,Yes,Yes,3.0,Invalid,Brazil,Yes,Standard,No,0.562371559,0.551347178,Different Domain,No,Yes,Yes,No,29471.0,7.0,2127.0,0.0,Yes,1.0,1087.0,0
https://www.aetmxswesi.com,2490.0,393.0,Yes,Yes,72.0,Yes,Yes,No,Yes,1.0,Missing,China,Yes,Non-standard,No,0.502324503,0.040422138,Empty,Yes,Yes,No,No,40154.0,7.0,19684.0,4.0,No,3.0,3692.0,1
https://www.okwvbyfccc.com,6980.0,-203.0,No,Yes,40.0,No,No,Yes,No,4.0,Invalid,USA,Yes,Non-standard,Yes,0.986495541,0.826216957,Different Domain,No,Yes,No,No,39842.0,0.0,12016.0,4.0,Yes,0.0,3529.0,1
https://www.szpqbwudgv.com,2334.0,2229.0,No,No,49.0,Yes,No,No,Yes,1.0,Valid,Russia,No,Non-standard,Yes,0.047882675,0.450695679,Empty,Yes,Yes,Yes,Yes,5294.0,7.0,8372.0,1.0,No,3.0,3750.0,0
https://www.ckgckiehok.com,3420.0,2587.0,Yes,Yes,39.0,Yes,No,No,Yes,0.0,Missing,China,Yes,Non-standard,No,0.814097642,0.366246675,Empty,No,Yes,No,No,39193.0,6.0,13075.0,2.0,No,0.0,797.0,1
https://www.jrybvjxqgt.com,3906.0,1191.0,Yes,No,49.0,No,No,Yes,Yes,2.0,Invalid,Russia,Yes,Non-standard,No,0.55690204,0.476592992,Empty,Yes,Yes,Yes,No,90925.0,0.0,2096.0,0.0,No,0.0,342.0,0
https://www.fytzqramzn.com,3637.0,3526.0,Yes,Yes,87.0,Yes,Yes,Yes,Yes,2.0,Invalid,China,No,Standard,No,0.973416575,0.533439274,Different Domain,Yes,Yes,No,No,91887.0,5.0,11583.0,2.0,Yes,3.0,1573.0,1
https://www.cwuvbpfdyr.com,5929.0,2684.0,No,Yes,84.0,Yes,Yes,No,No,2.0,Invalid,Brazil,No,Non-standard,Yes,0.786146134,0.149995554,Same Domain,No,No,No,Yes,2807.0,2.0,12950.0,3.0,No,3.0,710.0,1
https://www.iwhmggfjiv.com,2841.0,2185.0,Yes,Yes,24.0,No,Yes,No,Yes,1.0,Invalid,China,No,Standard,Yes,0.871584412,0.536852164,Same Domain,Yes,No,Yes,No,40282.0,4.0,8275.0,0.0,Yes,3.0,1796.0,1
https://www.fbjocsjzqw.com,4208.0,3433.0,No,Yes,59.0,No,No,No,Yes,3.0,Invalid,China,Yes,Non-standard,Yes,0.708088175,0.467145542,Same Domain,Yes,Yes,Yes,Yes,85799.0,9.0,16870.0,2.0,No,1.0,867.0,0
https://www.wurnrxvynk.com,3398.0,-63.0,No,Yes,62.0,Yes,Yes,Yes,Yes,2.0,Valid,Brazil,No,Non-standard,No,0.95094916,0.107088181,Same Domain,Yes,Yes,No,No,14986.0,5.0,13333.0,2.0,Yes,1.0,4003.0,1
https://www.karopxnyzq.com,541.0,3170.0,Yes,No,35.0,No,Yes,No,Yes,3.0,Missing,Canada,No,Standard,Yes,0.709859621,0.472974228,Empty,No,No,Yes,Yes,26624.0,4.0,14596.0,4.0,Yes,4.0,288.0,1
https://www.pkenjlqote.com,2694.0,-131.0,No,No,75.0,Yes,Yes,No,No,0.0,Missing,Brazil,Yes,Standard,No,0.160571531,0.745254434,Different Domain,Yes,Yes,Yes,Yes,88396.0,5.0,7554.0,3.0,No,2.0,1156.0,1
https://www.dxyyayahfc.com,1088.0,2744.0,No,No,42.0,No,Yes,No,No,3.0,Valid,Brazil,Yes,Non-standard,Yes,0.113107687,0.623587291,Same Domain,Yes,No,No,Yes,41855.0,5.0,5603.0,0.0,Yes,0.0,4890.0,0
https://www.dbrxnvzwkl.com,3363.0,1821.0,No,Yes,91.0,Yes,No,No,Yes,0.0,Missing,Canada,No,Standard,No,0.192608095,0.17787071,Different Domain,No,No,Yes,Yes,64689.0,2.0,690.0,1.0,No,0.0,783.0,1
https://www.ghfqbypumx.com,5668.0,1683.0,No,Yes,58.0,No,Yes,No,Yes,1.0,Valid,China,Yes,Non-standard,Yes,0.687968307,0.263654751,Same Domain,No,No,No,No,57890.0,6.0,6502.0,0.0,No,0.0,2347.0,0
https://www.ldvfossfrv.com,4236.0,195.0,No,No,89.0,No,Yes,No,Yes,2.0,Missing,Russia,Yes,Standard,No,0.421227235,0.870088641,Same Domain,No,No,No,No,71177.0,0.0,4502.0,0.0,No,0.0,4875.0,0
https://www.hovnylefco.com,1767.0,754.0,No,No,80.0,No,No,No,Yes,4.0,Valid,Russia,No,Non-standard,No,0.234775121,0.743429876,Empty,Yes,Yes,No,No,48162.0,7.0,1594.0,4.0,No,4.0,3723.0,0
https://www.nzuhomqzkg.com,7295.0,172.0,No,No,75.0,No,Yes,Yes,Yes,4.0,Missing,USA,No,Standard,Yes,0.838882105,0.791722923,Same Domain,No,No,Yes,No,13228.0,2.0,14579.0,0.0,Yes,2.0,3307.0,0
https://www.riqhrltnyi.com,2241.0,1528.0,Yes,Yes,54.0,No,Yes,Yes,Yes,3.0,Valid,Russia,No,Non-standard,No,0.396556124,0.643269443,Different Domain,Yes,Yes,No,Yes,38760.0,7.0,3454.0,4.0,Yes,0.0,4277.0,1
https://www.cgckdfhjgz.com,2014.0,3593.0,Yes,Yes,76.0,Yes,No,Yes,No,0.0,Missing,Brazil,Yes,Standard,Yes,0.033404008,0.150233043,Empty,No,No,Yes,No,68514.0,6.0,882.0,2.0,Yes,4.0,1542.0,1
https://www.bmquwvqamj.com,1098.0,-285.0,Yes,Yes,64.0,No,No,No,Yes,1.0,Missing,USA,No,Non-standard,No,0.731684264,0.992157888,Empty,Yes,Yes,No,Yes,31463.0,5.0,15680.0,2.0,Yes,3.0,2886.0,1
https://www.wgovtsdiae.com,357.0,2391.0,Yes,Yes,32.0,No,Yes,Yes,No,1.0,Valid,Canada,No,Non-standard,No,0.660665475,0.244177473,Different Domain,Yes,No,No,No,86187.0,4.0,8593.0,3.0,Yes,3.0,184.0,1
https://www.ucsvteqrrm.com,5647.0,1129.0,Yes,No,95.0,Yes,No,No,No,1.0,Valid,Russia,Yes,Standard,No,0.05830108,0.361253618,Empty,Yes,No,Yes,Yes,44592.0,5.0,645.0,1.0,No,1.0,3810.0,1
https://www.ueihlvatne.com,1497.0,2213.0,Yes,Yes,98.0,No,Yes,No,Yes,4.0,Valid,China,Yes,Non-standard,Yes,0.595698359,0.958324699,Empty,Yes,No,No,No,85237.0,6.0,7285.0,4.0,No,4.0,2982.0,1
https://www.bjsawmcwva.com,973.0,1922.0,Yes,Yes,83.0,Yes,Yes,Yes,Yes,2.0,Invalid,China,No,Non-standard,Yes,0.253304588,0.491243605,Different Domain,No,Yes,No,Yes,87604.0,5.0,16843.0,1.0,Yes,3.0,4387.0,1
https://www.dsmppgpmxe.com,2780.0,547.0,No,Yes,79.0,Yes,No,No,No,0.0,Invalid,Brazil,Yes,Standard,No,0.404013,0.910524992,Different Domain,Yes,Yes,No,Yes,73679.0,7.0,17366.0,4.0,No,1.0,4045.0,1
https://www.mczuftuitm.com,5789.0,-208.0,Yes,No,45.0,No,No,Yes,No,4.0,Invalid,Canada,No,Non-standard,No,0.036194853,0.317408524,Different Domain,Yes,No,Yes,No,94871.0,8.0,15122.0,1.0,No,3.0,1382.0,1
https://www.uygqtgndak.com,1304.0,1327.0,No,Yes,66.0,Yes,No,No,Yes,3.0,Invalid,Russia,Yes,Non-standard,Yes,0.765610509,0.124663594,Different Domain,No,No,Yes,Yes,73885.0,4.0,9896.0,3.0,No,1.0,1099.0,1
